applicationdate,application_month_dt,salary_6m_amt,trans_out_cashless_sum_3m_amt,avg_salary_6m_amt,active_deal_3m_amt,conf_income_amt,trans_out_services_sum_3m_pct,trans_in_cashless_sum_1m_amt,dti_app_inc_w_services,trans_out_cash_sum_1m_amt,trans_out_cash_sum_6m_amt,trans_in_sum_12m_amt,trans_in_sum_e4m_amt,trans_out_services_sum_1m_amt,trans_out_cash_sum_6m_pct,trans_out_sum_e2m_amt,trans_out_sum_3m_amt,dti_app_inc,trans_out_sum_e5m_amt,trans_out_sum_e3m_amt,trans_out_sum_12m_amt,trans_in2out_cnt_12m_pct,trans_in_sum_3m_amt,trans_out_cashless_sum_12m_amt,salary_1mto12m_amt,trans_in_sum_e3m_amt,trans_in2out_sum_3m_pct,trans_out_cash_sum_12m_amt,trans_out_services_sum_12m_amt,active_deal_12m_amt,trans_in_return_sum_12m_amt,salary_1m_amt,add_income_amt,active_outstanding_amt,trans_out_cashless_sum_1m_amt,total_income_amt,trans_in_sum_1m_amt,active_credit_limit,all_debt_to_income,trans_out_sum_1m_amt,main_income_amt,trans_out_cashless_sum_6m_pct,salary_1mto3m_amt,salary_1mto6m_amt,dti_salary,trans_in2out_sum_12m_pct,salary_to_income,active_dealcnt_1m_to_3m_pct,active_dealcnt_1m_to_6m_pct,firth_deal_age_month,last_deal_age_month,del_12m_cnt,salary_6m_cnt,salary_month_12m_cnt,del_6m_cnt,active_deal_cnt,active_deal_12m_cnt,trans_out_sum_6m_cnt,until_close_month_cnt,salary_12m_cnt,trans_in_sum_12m_cnt,trans_in_sum_3m_cnt,trans_out_sum_3m_cnt,region,reg_region,industry_group,industry,live_region,bki_less_6m_flg,deal_type_6_flg,employmenttype,inquiry_1_week,gender,bki_del59_12m_flg,education_group,education,deal_type_9_flg,zp_segment,bki_del90_6m_flg,saleschannel,loanpurpose,age,raw_lgbm,score4,score_list,util_score,logreg_pd,logreg_pd_isoton,new_gl_90_12
2021-07-20,2021-07-01,434991.56,56831.09135135135,3626217.823536036,1890923.0,52000.0,2.38,51000.0,50062.615261693696,0.0,45123.671875,226522.8276659362,10000.0,41968.62009429932,0.68,54885.37255393303,216220.6096878052,0.96,49455.36005401611,69139.49376928124,999968.6912984848,0.0400108828828828,33004.795945945945,362512.4682972973,6173577.541178183,21000.0,0.15,116523.671875,520935.0194234848,1891102.0396810807,1588.0,123353.59,,1890923.0,24088.0,89000.0,52361.32702702703,2451445.0,36.36,66100.93634519831,52043.71162162162,1.56,4.86,3.403201873873874,0.02,0.23,48.81,1.0,1.0,171.0,9.0,2,18,23,1,6,7,347,627,35,29,5,185,73,74,0,10,73,0,1,2,1,1,1,1,4,1,0,1,3,5,20,0.0151986238405645,0.018569,809.0,0.3992814573081994,0.0189148424025655,0.0157927984838913,0
2021-07-21,2021-07-01,,0.0913513513513513,,1770252.0,66000.0,,50000.0,26116.60526169369,0.0,0.0,1012751.0581346862,50000.0,0.0,,14.412837136153486,0.0,0.4,0.0,9.753939264153145,73.0,13.000010882882885,421004.795945946,2.468297297297297,,186000.0,,0.0,73.0,1770431.0396810812,0.0,,,1770252.0,0.0,66000.0,50000.32702702703,2426745.0,26.82,44.31625089899482,66043.71162162162,,,,,13872.81,,1.0,1.0,99.0,7.0,0,77,48,0,2,2,0,509,111,13,6,0,5,6,0,14,5,0,1,2,3,1,0,0,2,0,1,0,13,14,16,0.0223955705063054,0.013285,907.0,0.1704755341639625,0.005793200944879,0.0037940379403794,0
2021-07-21,2021-07-01,215036.18,0.0913513513513513,1793256.323536036,1224633.0,53000.0,1.83,0.0,39131.48526169369,0.0,251000.0,63035.82766593621,28000.0,76357.38021850586,3.29,51675.43296729362,139404.92987680435,0.74,158418.88998413086,31952.183888547752,541533.7396912575,0.0300108828828828,28004.795945945945,2.468297297297297,,0.0,0.2,251000.0,290533.7396912575,1224812.0396810812,0.0,164794.95,,1224633.0,0.0,143000.0,21325.12707585515,3072892.0,23.11,76401.69646940485,53043.71162162162,0.0,9.89,9.203201873873873,0.02,0.12,31.45,1.0,0.0,153.0,6.0,1,7,5,0,5,6,186,627,7,5,2,122,73,74,0,27,73,0,1,2,1,1,1,0,2,1,1,0,13,14,24,0.0082550461873882,0.034827,842.0,0.278636808511809,0.0106966315712079,0.0072332730560578,0
2021-07-21,2021-07-01,,,,2000339.0,7184199.0,,,22399.60526169369,,,,,,,,,0.0,,,,,,,,,,,,2000518.0396810807,,,,2000339.0,,7214199.0,,2000000.0,0.28,,7184242.711621622,,,,,,,1.0,1.0,174.0,0.0,0,77,48,0,2,2,1022,286,111,224,105,607,17,18,0,11,17,1,1,2,0,1,0,0,2,0,1,0,13,14,27,0.0141374758440119,0.006519,859.0,0.0631009430914775,0.0066072056937281,0.0037940379403794,0
2021-07-21,2021-07-01,,0.0913513513513513,,98365.0,200000.0,2.18,0.0,12842.665261693694,0.0,0.0,500035.8276659362,0.0,17651.330028533936,0.0,9615.41279898918,38397.21999537945,0.06,0.0,9914.833956353998,38397.21999537945,0.0100108828828828,500004.795945946,2.468297297297297,,500000.0,13.02,0.0,38397.21999537945,98544.03968108108,0.0,,,98365.0,0.0,250000.0,0.327027027027027,249812.2,0.49,17695.64627943293,,0.0,,,,13.02,,1.0,1.0,84.0,0.0,0,77,48,0,4,4,72,627,111,1,1,72,70,71,1,0,70,1,0,0,3,1,0,0,2,1,1,0,13,14,44,0.0197445185658623,0.018185,770.0,0.0667737547599821,0.0182591275377462,0.0157927984838913,0
2021-07-21,2021-07-01,,,,0.0,50000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,100000.0,,50000.0,0.0,,50043.71162162162,,,,,,,1.0,1.0,17.0,17.0,0,77,0,0,1,2,1022,507,111,224,105,607,42,26,0,28,25,0,0,2,3,1,0,0,2,0,1,0,3,13,7,0.0110037268160427,0.017481,863.0,0.0316775837560621,0.0059474093076455,0.0037940379403794,0
2021-07-21,2021-07-01,,,,5582520000.0,46000.0,,,165060004.60526168,,,,,,,,,3588.26,,,,,,,,,,,,5582520179.039681,,,,5582520000.0,,46000.0,,6721890000.0,121359.0,,,,,,,,,1.0,0.0,136.0,1.0,1,77,48,0,4,6,1022,628,111,224,105,607,17,18,1,0,17,1,0,0,5,0,1,1,5,1,1,0,7,5,47,0.097565858234021,0.03474,,0.3216220401293675,0.0791935639714822,0.0869565217391304,0
2021-07-21,2021-07-01,277943.31,13350.091351351351,2317482.423536036,431343.0,65000.0,1.52,670.0,8448.085261693694,8800.0,68800.0,121646.54766715692,11500.0,45463.1298866272,1.11,40165.12293015754,134275.71026659012,0.13,47566.20006370544,46410.33400785241,861044.7604198456,0.0500108828828828,23944.795945945945,30959.4682972973,5292819.041178183,5400.0,0.18,167400.0,662687.7604198456,431522.0396810811,1459.8999938964844,105738.42,,431343.0,7682.0,65000.0,670.327027027027,469312.0,6.64,61989.44613752619,45043.71162162162,0.22,6.9,4.573201873873874,0.01,0.14,23.56,0.0,0.0,17.0,1.0,0,16,13,0,2,5,866,627,33,103,14,338,70,41,0,28,40,1,0,2,0,1,0,1,4,1,0,0,3,10,2,0.0187248534423485,0.022237,810.0,0.1949497870398424,0.0149345455661889,0.0123339658444022,0
2021-07-21,2021-07-01,100.0,0.0913513513513513,2121.423536036036,178171.0,31200.0,0.0,900.0,7825.605261693694,0.0,0.0,35.82766593620648,0.0,928.3399963378906,0.0,14.412837136153486,0.0,0.25,0.0,9.753939264153145,0.0,,4.795945945945946,2.468297297297297,,0.0,,0.0,0.0,178350.03968108108,0.0,100.0,,178171.0,0.0,59200.0,1600.327027027027,326729.0,5.71,972.6562472368854,28043.71162162162,0.0,12.0,12.003201873873872,9.39,,0.03,1.0,1.0,173.0,20.0,3,1,1,0,2,3,0,184,1,0,0,0,41,42,2,20,41,0,0,2,1,0,1,1,5,1,1,0,13,14,16,0.0341725025251592,0.024671,663.0,0.3026467513140256,0.0926101860394418,0.1006864988558352,0
2021-07-21,2021-07-01,,,,1632360100.0,110000.0,,,97200004.6052617,,,,,,,,,883.64,,,,,,,,,,,,1632360279.0396812,,,40000.0,1632360100.0,,110000.0,,2756200000.0,14839.6,,70043.71162162162,,,,,,,1.0,0.0,130.0,4.0,0,77,48,0,4,7,1022,628,111,224,105,607,17,18,2,4,17,1,0,2,4,1,0,0,2,1,1,0,13,14,17,0.0601360586305379,0.04259,,0.387491811573211,0.046451898091689,0.0541103017689906,0
2021-07-21,2021-07-01,171784.86,0.0913513513513513,1432828.623536036,1653.0,39000.0,2.35,0.0,4.8852616936936935,0.0,368600.0,240985.8276659362,35000.0,14102.449951171877,26.14,8393.442866433028,47608.310119628906,0.0,54947.67983184755,23886.4039941958,1113360.4526303858,0.0500108828828828,112704.79594594597,44308.468297297295,2442641.0411781827,27000.0,2.37,422341.0,646713.4526303858,1832.0396810810807,0.0,48734.86,,1653.0,0.0,39000.0,49500.32702702703,30000.0,0.04,14146.766202070872,,0.14,6.09,3.403201873873874,0.0,0.22,20.51,1.0,1.0,125.0,30.0,0,15,13,0,1,1,302,627,25,33,9,34,73,74,1,0,73,0,0,0,0,1,0,1,4,0,1,0,3,13,38,0.0202510445877851,0.016208,893.0,0.086442391139839,0.0056865220667854,0.0037940379403794,0
2021-07-21,2021-07-01,22330.28,12067.3213318201,187373.82353603604,3181519900.0,40000.0,0.0,0.0,118390004.6052617,0.0,0.0,35.82766593620648,0.0,0.0,0.0,6822.492915261154,12067.22998046875,2959.75,4970.47998046875,9.753939264153145,31903.250274658203,1.0882882882882884e-05,4.795945945945946,31905.718571955505,853010.0411781828,0.0,0.0,0.0,0.0,3181520079.039681,0.0,8471.12,15000.0,3181519900.0,1713.0400390625,40000.0,0.327027027027027,3550000100.0,79538.0,1757.356289961495,25043.71162162162,11.89,7.33,4.553201873873873,1025.08,0.0,2.89,1.0,1.0,21.0,3.0,0,7,13,0,5,5,6,627,13,0,0,3,56,66,0,3,11,1,0,2,9,1,0,1,3,1,0,0,13,14,3,0.0861753962889206,0.024545,,0.5902451765608678,0.0915105088478796,0.1006864988558352,0
2021-07-21,2021-07-01,,,,,43500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43500.0,,,,,43543.71162162162,,,,,,,,,,,42,77,48,25,25,57,1022,661,111,224,105,607,17,18,2,30,17,2,2,2,9,0,2,0,2,2,1,2,13,14,24,0.1169106428710978,0.06359,,0.1172148239747239,0.0911891938255403,0.1006864988558352,0
2021-07-21,2021-07-01,477696.49,0.0913513513513513,3982092.223536036,479834.0,55000.0,0.01,0.0,13520.605261693694,65000.0,311700.0,3035.8276659362064,0.0,2283.7699966430664,4.63,51021.73283683097,160608.20999622345,0.25,51105.88999557495,5832.563936822747,601160.2700014114,0.0200108828828828,4.795945945945946,2.468297297297297,3552027.0411781827,0.0,0.0,597200.0,3960.270001411438,480013.0396810811,0.0,141845.16,5000.0,479834.0,0.0,75000.0,3500.327027027027,1048182.0,8.72,67328.08624754206,50043.71162162162,0.0,6.23,3.563201873873874,0.01,0.0,41.37,1.0,0.0,1454.0,36.0,0,28,25,0,3,4,43,571,53,2,0,21,66,67,0,2,66,0,0,2,0,0,0,0,2,1,0,0,13,14,22,0.014404255974204,0.020252,905.0,0.1139851764520822,0.0047982569000996,0.0026737967914438,0
2021-07-21,2021-07-01,,0.0913513513513513,,343229.0,80000.0,,0.0,8904.605261693694,0.0,0.0,4498.827665936206,0.0,0.0,,14.412837136153486,1010.1300048828124,0.11,0.0,1019.8839441469656,4022.2200050354,0.5000108828828829,1517.795945945946,2.468297297297297,,0.0,1.5,3000.0,1022.2200050354004,343408.0396810811,2950.0,,,343229.0,0.0,110000.0,0.327027027027027,880500.0,4.29,44.31625089899482,70043.71162162162,,,,,1.11,,0.0,0.0,150.0,1.0,0,77,48,0,4,6,2,627,111,2,1,2,23,28,0,28,27,1,0,2,0,0,0,0,2,1,1,0,7,6,11,0.0126539461497345,0.038025,930.0,0.0343166392592321,0.0034353505020626,0.0026737967914438,0
2021-07-21,2021-07-01,236390.95,14000.091351351351,1971212.723536036,977598.0,85000.0,1.85,0.0,17655.905261693693,0.0,29100.0,12788.827665936204,500.0,19611.26998138428,0.72,51968.61300193107,108749.19988441467,0.21,37062.48004150391,27216.1938806704,376702.6601333618,0.0200108828828828,504.795945945946,93982.4682972973,2736084.0411781827,0.0,0.0,53000.0,229682.66013336185,977777.0396810812,2253.0,81905.58,25000.0,977598.0,21000.0,135000.0,0.327027027027027,1312974.0,11.5,40655.58623228327,60043.71162162162,1.09,6.47,4.163201873873874,0.01,0.03,14.9,1.0,1.0,161.0,2.0,0,21,23,0,3,3,204,279,36,10,1,116,26,27,2,4,26,1,1,2,0,1,0,0,2,1,0,0,3,0,25,0.0171699812209814,0.045658,788.0,0.1190927247872955,0.0174304217862004,0.0157927984838913,0
2021-07-21,2021-07-01,,,,4475600.0,108616.0,,,57498.605261693694,,,,,,,,,0.53,,,,,,,,,,,,4475779.039681081,,,,4475600.0,,108616.0,,5255000.0,41.21,,108659.71162162162,,,,,,,1.0,1.0,178.0,32.0,0,77,48,0,3,4,1022,628,111,224,105,607,70,71,1,32,70,0,1,2,0,1,0,1,4,0,1,0,3,13,25,0.0220899975767645,0.017209,776.0,0.0953939184896087,0.0187007852708751,0.0157927984838913,0
2021-07-21,2021-07-01,,,,456928.0,45000.0,,,15518.605261693694,,,,,,,,,0.34,,,,,,,,,,,,457107.0396810811,,,,456928.0,,95000.0,,655640.0,10.15,,45043.71162162162,,,,,,,1.0,1.0,38.0,1.0,0,77,48,0,3,3,1022,259,111,224,105,607,56,52,2,4,51,1,0,2,4,1,0,0,2,1,1,0,13,14,4,0.0339149114396124,0.036945,779.0,0.3992359916011236,0.0377195473099326,0.0530679933665008,0
2021-07-21,2021-07-01,,,,3376929800.0,33060.0,,,76190004.6052617,,,,,,,,,2304.6,,,,,,,,,,,,3376929979.039681,,,,843450000.0,,33060.0,,3189000000.0,25512.7,,33103.71162162162,,,,,,,1.0,1.0,132.0,39.0,1,77,48,0,3,3,1022,182,111,224,105,607,70,29,3,23,28,0,0,2,1,1,1,1,4,1,1,0,13,14,30,0.0682854498234387,,,0.2259497920334797,0.0407844151112617,0.0530679933665008,0
2021-07-21,2021-07-01,,0.0913513513513513,,34307.0,104810.0,2.15,0.0,1204.7252616936937,0.0,700.0,500135.8276659362,100.0,17496.859985351562,0.04,17088.412837136155,38250.0,0.01,0.0,6104.753939264153,38250.0,0.1400108828828829,500104.795945946,2.468297297297297,,500000.0,13.07,700.0,37550.0,34486.03968108108,0.0,,,34307.0,0.0,104810.0,0.327027027027027,311000.0,0.33,17541.176236250558,54853.71162162162,0.0,,,,13.07,,0.0,0.0,76.0,7.0,0,77,48,0,4,5,63,382,111,9,9,63,41,42,2,21,41,0,0,2,1,0,0,0,2,0,1,0,13,14,10,0.0241775488338731,0.014483,932.0,0.0429381721879756,0.0038838261363078,0.0026737967914438,0
2021-07-21,2021-07-01,75699.39,31600.09135135135,632116.423536036,5178587000.0,50000.0,0.69,0.0,136050004.64526168,4300.0,21100.0,28663.827665936205,0.0,837.9799957275391,2.25,19944.322817910084,59165.10996246338,2721.0,1900.0,9459.753939264154,63765.10996246338,0.3200108828828829,4654.795945945946,35902.468297297295,3329216.0411781827,2650.0,0.08,21100.0,6765.109962463379,5178587179.039681,0.0,33233.18,,5178587000.0,4250.0,50000.0,0.327027027027027,6480000000.0,103572.0,9432.296246626536,20043.71162162162,3.54,5.41,5.273201873873873,221.52,0.45,12.28,1.0,1.0,17.0,2.0,1,13,13,0,3,3,30,258,13,11,2,27,73,67,0,11,66,1,1,2,1,1,1,1,3,1,0,0,13,14,15,0.0398070517381488,,,0.4035859462092178,0.0317143510555971,0.0290519877675841,0
2021-07-21,2021-07-01,,,,217909.0,104400.0,,,4532.605261693694,,,,,,,,,0.04,,,,,,,,,,,,218088.03968108108,,,,217909.0,,104400.0,,1037500.0,2.09,,104443.71162162162,,,,,,,0.0,0.0,42.0,2.0,0,77,48,0,7,10,1022,627,111,224,105,607,69,52,2,22,69,1,0,2,7,0,0,0,2,1,1,0,13,14,5,0.0574701666691429,0.068912,815.0,0.2006878028069973,0.0341868065123813,0.0290519877675841,0
2021-07-21,2021-07-01,,0.0913513513513513,,6727230000.0,70000.0,,0.0,149770004.60526168,0.0,0.0,26495.827665936205,0.0,0.0,,14.412837136153486,0.0,2139.57,0.0,9.753939264153145,170.0,6.000010882882883,4.795945945945946,2.468297297297297,,0.0,,0.0,170.0,6727230179.039681,0.0,,30000.0,6727230000.0,0.0,70000.0,0.327027027027027,9919670000.0,96103.3,44.31625089899482,40043.71162162162,,,,,155.65,,0.0,0.0,191.0,-1.0,0,77,48,0,6,9,0,627,111,6,0,0,7,8,2,4,7,1,0,2,0,0,0,1,4,1,1,0,13,14,21,0.0520805015874983,0.009409,,0.2441801980587624,0.0290931788345598,0.0290519877675841,0
2021-07-21,2021-07-01,,,,67724.0,120000.0,,,159.6052616936937,,,,,,,,,0.0,,,,,,,,,,,,67903.03968108108,,,,67724.0,,145000.0,,690000.0,0.56,,100043.71162162162,,,,,,,1.0,1.0,149.0,23.0,0,77,48,0,2,2,1022,177,111,224,105,607,22,23,0,3,22,0,0,2,1,1,0,1,4,1,1,0,3,7,29,0.0168327384366667,0.008572,792.0,0.0313090117551962,0.0128217430273143,0.0104166666666666,0
2021-07-21,2021-07-01,543123.86,60180.09135135135,4527320.323536037,22.0,58000.0,1.89,15000.0,27.51526169369369,0.0,75800.0,85155.82766593622,0.0,50868.36990356445,0.9,72854.71278153695,285797.58979845047,0.0,80674.8999710083,101567.433899515,1023422.9298045636,0.0400108828828828,18115.795945945945,169742.4682972973,6653534.041178183,10616.0,0.06,116900.0,736782.9298045635,201.03968108108108,17207.0,132952.72,,22.0,33061.0,58000.0,25000.327027027022,97558.0,0.0,83973.68615446344,58043.71162162162,1.5,5.4,2.943201873873874,0.0,0.08,42.42,1.0,1.0,106.0,6.0,1,18,13,1,3,3,469,628,31,41,7,238,73,74,0,25,73,0,0,2,0,0,1,0,2,1,0,1,13,14,12,0.0115558977469994,0.036781,754.0,0.1166653900401877,0.0211010789609754,0.0209042294603791,0
2021-07-21,2021-07-01,217702.53,41800.09135135135,1815475.923536036,8660250000.0,50000.0,2.02,0.0,163350005.0352617,3300.0,59200.0,1622.8276659362066,0.0,24523.29992675781,1.84,40076.06286536491,126980.8101463318,3267.0,45723.67987823486,40217.18400823388,499852.4103012085,1.0882882882882884e-05,4.795945945945946,153565.89835100825,1116448.041178183,0.0,0.0,97300.0,248988.9802474976,8660250179.03968,87.0,66633.0,,8366400500.0,4291.8599853515625,50000.0,0.327027027027027,10992970000.0,167328.0,32159.476163008367,50043.71162162162,1.87,5.91,3.673201873873874,144.91,0.0,22.55,1.0,1.0,183.0,1.0,3,42,26,2,7,7,443,627,81,2,0,186,56,57,0,2,56,1,1,2,4,1,1,0,2,1,0,1,13,14,25,0.0422042556453922,0.089729,,0.5462075251177602,0.0499350970694022,0.0541103017689906,0
2021-07-21,2021-07-01,164602.87,0.0913513513513513,1372978.7235360362,0.0,59000.0,2.3,0.0,4.855261693693693,100.0,99100.0,35935.82766593621,0.0,19127.020065307617,5.15,24433.722895729905,74533.91995239258,0.0,21609.0,29459.263857477043,303697.0601234436,0.0400108828828828,4.795945945945946,102.4682972972973,2299462.0411781827,0.0,0.0,159500.0,144097.0601234436,179.03968108108108,0.0,45871.28,,0.0,0.0,84000.0,0.327027027027027,0.0,0.0,19271.336316206613,,0.0,5.51,3.343201873873874,0.0,0.12,14.1,,,157.0,16.0,0,15,39,0,0,1,127,627,28,10,0,89,73,74,1,0,73,0,0,0,0,1,0,1,5,0,1,0,3,13,35,0.0271300334278906,0.048167,834.0,0.0788178239655536,0.0127216913686803,0.0104166666666666,0
2021-07-21,2021-07-01,,,,2640540.0,45000.0,,,39785.605261693694,,,,,,,,,0.88,,,,,,,,,,,,2640719.039681081,,,,2640540.0,,45000.0,,3130000.0,58.68,,45043.71162162162,,,,,,,1.0,1.0,107.0,28.0,0,77,48,0,1,1,1022,284,111,224,105,607,70,71,1,32,70,0,1,2,1,0,0,0,2,0,1,0,3,13,13,0.0143136536939657,0.025436,818.0,0.0848870755493294,0.0109331326066101,0.0072332730560578,0
2021-07-21,2021-07-01,0.0,0.0913513513513513,1288.123536036036,119084.0,160000.0,3.64,0.0,6601.245261693694,0.0,0.0,1037964.8276659362,118000.0,84173.43960571289,0.0,80955.94297133721,306647.9898891449,0.04,81451.74986076355,50252.85382329736,1066502.540043354,0.0400108828828828,296633.79594594595,2.468297297297297,,116000.0,0.97,0.0,1066502.540043354,119263.03968108108,629.0,0.0,,119084.0,0.0,160000.0,90000.32702702703,770000.0,0.74,84217.75585661188,160043.71162162162,0.0,,,,0.97,0.0,1.0,1.0,137.0,6.0,0,0,13,0,2,2,359,628,0,26,7,182,73,74,1,32,73,0,0,2,1,1,0,0,2,1,1,0,3,13,24,0.0136505278065051,0.037997,840.0,0.0587141552373773,0.0087626431447723,0.0050724637681159,0
2021-07-21,2021-07-01,,0.0913513513513513,,445957.0,75000.0,6.57,0.0,13966.965261693696,0.0,0.0,85835.82766593622,7000.0,12500.0,0.0,159.41283713615348,82118.26000976562,0.19,27250.0,9.753939264153145,154229.90003585815,0.3400108828828829,27004.795945945945,2.468297297297297,,10000.0,0.33,0.0,154229.90003585815,446136.0396810811,0.0,,25000.0,445957.0,0.0,175000.0,8000.327027027027,719560.0,5.95,12544.316250898995,50043.71162162162,0.0,,,,0.56,,1.0,1.0,188.0,0.0,0,77,48,0,3,3,13,628,111,12,3,6,30,31,2,22,30,1,0,2,2,1,0,0,2,1,1,0,3,5,32,0.0236701165721482,0.006233,889.0,0.126673656659741,0.0064583593169113,0.0037940379403794,0
2021-07-21,2021-07-01,,,,46196890000.0,320000.0,,,1109699972.6052618,,,,,,,,,3467.81,,,,,,,,,,,,46196890179.03968,,,,46196890000.0,,390000.0,,50009997000.0,144365.0,,320043.7116216216,,,,,,,0.0,0.0,112.0,3.0,0,77,48,0,2,9,1022,471,111,224,105,607,69,51,0,2,69,1,0,2,17,0,0,0,0,1,1,0,13,14,16,0.1091463575791028,0.149887,,0.4473090106145236,0.1632775164765708,0.1137724550898203,0
2021-07-21,2021-07-01,,,,1289195500.0,35000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,1289195679.0396812,,,,1289195500.0,,85000.0,,1300010000.0,36834.2,,35043.71162162162,,,,,,,1.0,1.0,183.0,1.0,3,77,48,3,4,4,1022,628,111,224,105,607,44,49,3,8,48,1,0,2,7,1,1,1,5,0,1,1,13,14,26,0.1821274300253028,0.039556,,0.2957023401458471,0.2886033117829053,0.2057142857142857,0
2021-07-21,2021-07-01,,6000.091351351352,,103169.0,60000.0,1.11,0.0,4668.865261693694,22000.0,2000.0,46035.82766593621,0.0,14806.489959716797,0.05,26743.932856667405,52182.420166015625,0.08,0.0,17726.904085748527,188105.29988098145,0.0300108828828828,32804.795945945945,19902.4682972973,,0.0,0.63,3000.0,165205.29988098145,103348.03968108108,0.0,,,103169.0,4800.0,60000.0,18000.327027027026,100000.0,1.72,41650.80621061579,60043.71162162162,0.14,,,,0.24,,1.0,1.0,129.0,32.0,4,77,48,2,1,1,124,448,111,9,3,103,70,59,2,22,70,0,0,2,3,1,1,0,1,0,1,1,13,14,15,0.0335266286910873,0.024084,829.0,0.2358667140588817,0.0174256064436778,0.0157927984838913,0
2021-07-22,2021-07-01,,,,2125340000.0,200000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,2125340179.0396807,,,,2125340000.0,,280000.0,,2900000000.0,10626.7,,200043.7116216216,,,,,,,1.0,1.0,71.0,5.0,0,77,48,0,2,2,1022,627,111,224,105,607,46,63,2,20,62,1,0,0,10,0,0,1,4,0,1,0,13,14,23,0.0925578268890945,0.039554,,0.2381587069036971,0.0656481812544568,0.0654761904761905,0
2021-07-22,2021-07-01,,,,54894.0,228350.0,,,605.6052616936937,,,,,,,,,0.0,,,,,,,,,,,,55073.03968108108,,,,54894.0,,323350.0,,788500.0,0.24,,178393.71162162162,,,,,,,1.0,1.0,186.0,7.0,0,77,48,0,5,8,1022,627,111,224,105,607,69,43,4,6,69,0,0,2,3,0,0,1,3,0,1,0,13,14,21,0.0215294171406909,0.053344,776.0,0.0557538326939377,0.0198224117062455,0.0209042294603791,0
2021-07-22,2021-07-01,116098.36,0.0913513513513513,968774.423536036,0.0,32166.0,0.0,0.0,4.605261693693693,17500.0,98500.0,35.82766593620648,0.0,0.0,5.63,17014.412837136155,50500.0,0.0,16000.0,17009.753939264152,179500.0,1.0882882882882884e-05,4.795945945945946,2.468297297297297,3439282.0411781827,0.0,0.0,179500.0,0.0,179.03968108108108,0.0,34333.84,15000.0,0.0,0.0,71166.0,0.327027027027027,0.0,0.0,17544.316250898995,,0.0,6.09,3.5532018738738738,0.0,0.0,17.53,,,86.0,86.0,0,7,13,0,0,0,25,144,13,0,0,13,25,26,1,0,25,0,0,0,0,1,0,0,2,0,1,0,3,13,47,0.0217629719483818,0.026682,830.0,0.1164039092686268,0.0117464073102261,0.0072332730560578,0
2021-07-22,2021-07-01,,,,3833.0,35000.0,,,1001.6052616936936,,,,,,,,,0.03,,,,,,,,,,,,4012.039681081081,,,,3833.0,,50000.0,,10816.0,0.11,,25043.71162162162,,,,,,,1.0,1.0,182.0,8.0,1,77,48,0,1,2,1022,168,111,224,105,607,27,28,2,4,27,0,0,2,0,0,1,0,2,1,1,0,3,13,40,0.0315903658514469,0.026126,794.0,0.102775337624647,0.0195000478054654,0.0209042294603791,0
2021-07-22,2021-07-01,,0.0913513513513513,,462615.0,58105.0,,6500.0,18123.60526169369,0.0,0.0,95914.82766593622,7960.0,0.0,,14.412837136153486,0.0,0.31,0.0,9.753939264153145,0.0,,20964.795945945945,2.468297297297297,,6500.0,,0.0,0.0,462794.0396810811,0.0,,,462615.0,0.0,93105.0,6500.327027027027,837399.0,7.96,44.31625089899482,,,,,,,,1.0,1.0,165.0,16.0,3,77,48,0,2,3,0,196,111,12,3,0,1,1,1,0,1,0,0,0,0,0,1,1,4,1,1,0,7,14,42,0.030573907805621,0.016284,800.0,0.1210506541320892,0.0179272285686381,0.0157927984838913,0
2021-07-22,2021-07-01,,,,148589.0,45000.0,,,4122.605261693694,,,,,,,,,0.09,,,,,,,,,,,,148768.03968108108,,,10000.0,148589.0,,45000.0,,200000.0,3.3,,35043.71162162162,,,,,,,1.0,0.0,143.0,6.0,0,77,48,0,2,3,1022,627,111,224,105,607,28,29,0,27,28,0,0,2,3,1,0,0,2,1,1,0,4,13,26,0.017592594351672,0.009707,808.0,0.1222588994534173,0.012800033873865,0.0104166666666666,0
2021-07-22,2021-07-01,123435.8,0.0913513513513513,1029919.823536036,,31000.0,0.3,0.0,,27400.0,76300.0,35.82766593620648,0.0,2116.439987182617,2.59,22128.282862770924,54398.630029678345,,13779.740016557276,21169.753939264152,117457.3100238815,1.0882882882882884e-05,4.795945945945946,2.468297297297297,2549110.5411781827,0.0,0.0,89900.0,27557.31002388149,,0.0,50864.25,,,0.0,31000.0,0.327027027027027,,,29560.756238081613,,0.0,7.17,4.943201873873874,,0.0,22.89,,,,,42,22,10,25,25,57,71,661,29,0,0,39,56,66,1,33,65,2,2,4,47,1,2,1,4,2,1,2,13,14,40,0.1371143681583733,0.016981,,0.1752426497578935,0.1188917057724692,0.1137724550898203,0
